Country,year,grass_share
Lesotho,1996,0
Lesotho,1997,0
Lesotho,1998,0
Lesotho,1999,0
Lesotho,2000,0
Lesotho,2001,0
Lesotho,2002,0
Lesotho,2003,0
Lesotho,2004,0
Lesotho,2005,0
Lesotho,2006,0
Lesotho,2007,0
Lesotho,2008,0
Lesotho,2009,0
Liberia,1961,0
Liberia,1962,0
Liberia,1963,0
Liberia,1964,0
Liberia,1965,0
Liberia,1966,0
Liberia,1967,0
Liberia,1968,0
Liberia,1969,0
Liberia,1970,0
Liberia,1971,0
Liberia,1972,0
Liberia,1973,0
Liberia,1974,0
Liberia,1975,0
Liberia,1976,0
Liberia,1977,0
Liberia,1978,0
Liberia,1979,0
Liberia,1980,0
Liberia,1981,0
Liberia,1982,0
Liberia,1983,0
Liberia,1984,0
Liberia,1985,0
Liberia,1986,0
Liberia,1987,0
Liberia,1988,0
Liberia,1989,0
Liberia,1990,0
Liberia,1991,0
Liberia,1992,0
Liberia,1993,0
Liberia,1994,0
Liberia,1995,0
Liberia,1996,0
Liberia,1997,0
Liberia,1998,0
Liberia,1999,0
Liberia,2000,0
Liberia,2001,0
Liberia,2002,0
Liberia,2003,0
Liberia,2004,0
Liberia,2005,0
Liberia,2006,0
Liberia,2007,0
Liberia,2008,0
Liberia,2009,0
Libya,1961,0
Libya,1962,0
Libya,1963,0
Libya,1964,0
Libya,1965,0
Libya,1966,0
Libya,1967,0
Libya,1968,0
Libya,1969,0
Libya,1970,0
Libya,1971,0
Libya,1972,0
Libya,1973,0
Libya,1974,0
Libya,1975,0
Libya,1976,0
Libya,1977,0
Libya,1978,0
Libya,1979,0
Libya,1980,0
Libya,1981,0
Libya,1982,0
Libya,1983,0
Libya,1984,0
Libya,1985,0
Libya,1986,0
Libya,1987,0
Libya,1988,0
Libya,1989,0
Libya,1990,0
Libya,1991,0
Libya,1992,0
Libya,1993,0
Libya,1994,0
Libya,1995,0
Libya,1996,0
Libya,1997,0
Libya,1998,0
Libya,1999,0
Libya,2000,0
Libya,2001,0
Libya,2002,0
Libya,2003,0
Libya,2004,0
Libya,2005,0
Libya,2006,0
Libya,2007,0
Libya,2008,0
Libya,2009,0
Madagascar,1961,0
Madagascar,1962,0
Madagascar,1963,0
Madagascar,1964,0
Madagascar,1965,0
Madagascar,1966,0
Madagascar,1967,0
Madagascar,1968,0
Madagascar,1969,0
Madagascar,1970,0
Madagascar,1971,0
Madagascar,1972,0
Madagascar,1973,0
Madagascar,1974,0
Madagascar,1975,0
Madagascar,1976,0
Madagascar,1977,0
Madagascar,1978,0
Madagascar,1979,0
Madagascar,1980,0
Madagascar,1981,0
Madagascar,1982,0
Madagascar,1983,0
Madagascar,1984,0
Madagascar,1985,0
Madagascar,1986,0
Madagascar,1987,0
Madagascar,1988,0
Madagascar,1989,0
Madagascar,1990,0
Madagascar,1991,0
Madagascar,1992,0
Madagascar,1993,0
Madagascar,1994,0
Madagascar,1995,0
Madagascar,1996,0
Madagascar,1997,0
Madagascar,1998,0
Madagascar,1999,0
Madagascar,2000,0
Madagascar,2001,0
Madagascar,2002,0
Madagascar,2003,0
Madagascar,2004,0
Madagascar,2005,0
Madagascar,2006,0
Madagascar,2007,0
Madagascar,2008,0
Madagascar,2009,0
Malawi,1961,0
Malawi,1962,0
Malawi,1963,0
Malawi,1964,0
Malawi,1965,0
Malawi,1966,0
Malawi,1967,0
Malawi,1968,0
Malawi,1969,0
Malawi,1970,0
Malawi,1971,0
Malawi,1972,0
Malawi,1973,0
Malawi,1974,0
Malawi,1975,0
Malawi,1976,0
Malawi,1977,0
Malawi,1978,0
Malawi,1979,0
Malawi,1980,0
Malawi,1981,0
Malawi,1982,0
Malawi,1983,0
Malawi,1984,0
Malawi,1985,0
Malawi,1986,0
Malawi,1987,0
Malawi,1988,0
Malawi,1989,0
Malawi,1990,0
Malawi,1991,0
Malawi,1992,0
Malawi,1993,0
Malawi,1994,0
Malawi,1995,0
Malawi,1996,0
Malawi,1997,0
Malawi,1998,0
Malawi,1999,0
Malawi,2000,0
Malawi,2001,0
Malawi,2002,0
Malawi,2003,0
Malawi,2004,0
Malawi,2005,0
Malawi,2006,0
Malawi,2007,0
Malawi,2008,0
Malawi,2009,0
Malaysia,1961,0
Malaysia,1962,0
Malaysia,1963,0
Malaysia,1964,0
Malaysia,1965,0
Malaysia,1966,0
Malaysia,1967,0
Malaysia,1968,0
Malaysia,1969,0
Malaysia,1970,0
Malaysia,1971,0
Malaysia,1972,0
Malaysia,1973,0
Malaysia,1974,0
Malaysia,1975,0
Malaysia,1976,0
Malaysia,1977,0
Malaysia,1978,0
Malaysia,1979,0
Malaysia,1980,0
Malaysia,1981,0
Malaysia,1982,0
Malaysia,1983,0
Malaysia,1984,0
Malaysia,1985,0
Malaysia,1986,0
Malaysia,1987,0
Malaysia,1988,0
Malaysia,1989,0
Malaysia,1990,0
Malaysia,1991,0.005
Malaysia,1992,0.01
Malaysia,1993,0.015
Malaysia,1994,0.02
Malaysia,1995,0.025
Malaysia,1996,0.03
Malaysia,1997,0.035
Malaysia,1998,0.04
Malaysia,1999,0.045
Malaysia,2000,0.05
Malaysia,2001,0.055
Malaysia,2002,0.06
Malaysia,2003,0.065
Malaysia,2004,0.07
Malaysia,2005,0.075
Malaysia,2006,0.081
Malaysia,2007,0.081
Malaysia,2008,0.081
Malaysia,2009,0.081
Mali,1961,0
Mali,1962,0
Mali,1963,0
Mali,1964,0
Mali,1965,0
Mali,1966,0
Mali,1967,0
Mali,1968,0
Mali,1969,0
Mali,1970,0
Mali,1971,0
Mali,1972,0
Mali,1973,0
Mali,1974,0
Mali,1975,0
Mali,1976,0
Mali,1977,0
Mali,1978,0
Mali,1979,0
Mali,1980,0
Mali,1981,0
Mali,1982,0
Mali,1983,0
Mali,1984,0
Mali,1985,0
Mali,1986,0
Mali,1987,0
Mali,1988,0
Mali,1989,0
Mali,1990,0
Mali,1991,0
Mali,1992,0
Mali,1993,0
Mali,1994,0
Mali,1995,0
Mali,1996,0
Mali,1997,0
Mali,1998,0
Mali,1999,0
Mali,2000,0
Mali,2001,0
Mali,2002,0
Mali,2003,0
Mali,2004,0
Mali,2005,0
Mali,2006,0
Mali,2007,0
Mali,2008,0
Mali,2009,0
Malta,1961,0
Malta,1962,0
Malta,1963,0
Malta,1964,0
Malta,1965,0
Malta,1966,0
Malta,1967,0
Malta,1968,0
Malta,1969,0
Malta,1970,0
Malta,1971,0
Malta,1972,0
Malta,1973,0
Malta,1974,0
Malta,1975,0
Malta,1976,0
Malta,1977,0
Malta,1978,0
Malta,1979,0
Malta,1980,0
Malta,1981,0
Malta,1982,0
Malta,1983,0
Malta,1984,0
Malta,1985,0
Malta,1986,0
Malta,1987,0
Malta,1988,0
Malta,1989,0
Malta,1990,0
Malta,1991,0
Malta,1992,0
Malta,1993,0
Malta,1994,0
Malta,1995,0
Malta,1996,0
Malta,1997,0
Malta,1998,0
Malta,1999,0
Malta,2000,0
Malta,2001,0
Malta,2002,0
Malta,2003,0
Malta,2004,0
Malta,2005,0
Malta,2006,0
Malta,2007,0
Malta,2008,0
Malta,2009,0
Mauritania,1961,0
Mauritania,1962,0
Mauritania,1963,0
Mauritania,1964,0
Mauritania,1965,0
Mauritania,1966,0
Mauritania,1967,0
Mauritania,1968,0
Mauritania,1969,0
Mauritania,1970,0
Mauritania,1971,0
Mauritania,1972,0
Mauritania,1973,0
Mauritania,1974,0
Mauritania,1975,0
Mauritania,1976,0
Mauritania,1977,0
Mauritania,1978,0
Mauritania,1979,0
Mauritania,1980,0
Mauritania,1981,0
Mauritania,1982,0
Mauritania,1983,0
Mauritania,1984,0
Mauritania,1985,0
Mauritania,1986,0
Mauritania,1987,0
Mauritania,1988,0
Mauritania,1989,0
Mauritania,1990,0
Mauritania,1991,0
Mauritania,1992,0
Mauritania,1993,0
Mauritania,1994,0
Mauritania,1995,0
Mauritania,1996,0
Mauritania,1997,0
Mauritania,1998,0
Mauritania,1999,0
Mauritania,2000,0
Mauritania,2001,0
Mauritania,2002,0
Mauritania,2003,0
Mauritania,2004,0
Mauritania,2005,0
Mauritania,2006,0
Mauritania,2007,0
Mauritania,2008,0
Mauritania,2009,0
Mauritius,1961,0
Mauritius,1962,0
Mauritius,1963,0
Mauritius,1964,0
Mauritius,1965,0
Mauritius,1966,0
Mauritius,1967,0
Mauritius,1968,0
Mauritius,1969,0
Mauritius,1970,0
Mauritius,1971,0
Mauritius,1972,0
Mauritius,1973,0
Mauritius,1974,0
Mauritius,1975,0
Mauritius,1976,0
Mauritius,1977,0
Mauritius,1978,0
Mauritius,1979,0
Mauritius,1980,0
Mauritius,1981,0
Mauritius,1982,0
Mauritius,1983,0
Mauritius,1984,0
Mauritius,1985,0
Mauritius,1986,0
Mauritius,1987,0
Mauritius,1988,0
Mauritius,1989,0
Mauritius,1990,0
Mauritius,1991,0
Mauritius,1992,0
Mauritius,1993,0
Mauritius,1994,0
Mauritius,1995,0
Mauritius,1996,0
Mauritius,1997,0
Mauritius,1998,0
Mauritius,1999,0
Mauritius,2000,0
Mauritius,2001,0
Mauritius,2002,0
Mauritius,2003,0
Mauritius,2004,0
Mauritius,2005,0
Mauritius,2006,0
Mauritius,2007,0
Mauritius,2008,0
Mauritius,2009,0
Mexico,1961,0
Mexico,1962,0.001
Mexico,1963,0.001
Mexico,1964,0.002
Mexico,1965,0.002
Mexico,1966,0.003
Mexico,1967,0.003
Mexico,1968,0.004
Mexico,1969,0.004
Mexico,1970,0.005
Mexico,1971,0.006
Mexico,1972,0.006
Mexico,1973,0.006999999999999999
Mexico,1974,0.006999999999999999
Mexico,1975,0.008
Mexico,1976,0.008
Mexico,1977,0.009000000000000001
Mexico,1978,0.009000000000000001
Mexico,1979,0.01
Mexico,1980,0.01
Mexico,1981,0.011000000000000001
Mexico,1982,0.012
Mexico,1983,0.012
Mexico,1984,0.013000000000000001
Mexico,1985,0.013000000000000001
Mexico,1986,0.013999999999999999
Mexico,1987,0.013999999999999999
Mexico,1988,0.015
Mexico,1989,0.015
Mexico,1990,0.016
Mexico,1991,0.013999999999999999
Mexico,1992,0.012
Mexico,1993,0.01
Mexico,1994,0.006999999999999999
Mexico,1995,0.005
Mexico,1996,0.003
Mexico,1997,0.001
Mexico,1998,0.005
Mexico,1999,0.01
Mexico,2000,0.013999999999999999
Mexico,2001,0.019
Mexico,2002,0.023
Mexico,2003,0.027999999999999997
Mexico,2004,0.032
Mexico,2005,0.037000000000000005
Mexico,2006,0.040999999999999995
Mexico,2007,0.040999999999999995
Mexico,2008,0.040999999999999995
Mexico,2009,0.040999999999999995
Mongolia,1961,0
Mongolia,1962,0
Mongolia,1963,0
Mongolia,1964,0
Mongolia,1965,0
Mongolia,1966,0
Mongolia,1967,0
Mongolia,1968,0
Mongolia,1969,0
Mongolia,1970,0
Mongolia,1971,0
Mongolia,1972,0
Mongolia,1973,0
Mongolia,1974,0
Mongolia,1975,0
Mongolia,1976,0
Mongolia,1977,0
Mongolia,1978,0
Mongolia,1979,0
Mongolia,1980,0
Mongolia,1981,0
Mongolia,1982,0
Mongolia,1983,0
Mongolia,1984,0
Mongolia,1985,0
Mongolia,1986,0
Mongolia,1987,0
Mongolia,1988,0
Mongolia,1989,0
Mongolia,1990,0
Mongolia,1991,0
Mongolia,1992,0
Mongolia,1993,0
Mongolia,1994,0
Mongolia,1995,0
Mongolia,1996,0
Mongolia,1997,0
Mongolia,1998,0
Mongolia,1999,0
Mongolia,2000,0
Mongolia,2001,0
Mongolia,2002,0
Mongolia,2003,0
Mongolia,2004,0
Mongolia,2005,0
Mongolia,2006,0
Mongolia,2007,0
Mongolia,2008,0
Mongolia,2009,0
Morocco,1961,0
Morocco,1962,0
Morocco,1963,0
Morocco,1964,0
Morocco,1965,0
Morocco,1966,0
Morocco,1967,0
Morocco,1968,0
Morocco,1969,0
Morocco,1970,0
Morocco,1971,0
Morocco,1972,0
Morocco,1973,0
Morocco,1974,0
Morocco,1975,0
Morocco,1976,0
Morocco,1977,0
Morocco,1978,0
Morocco,1979,0
Morocco,1980,0
Morocco,1981,0
Morocco,1982,0
Morocco,1983,0
Morocco,1984,0
Morocco,1985,0
Morocco,1986,0
Morocco,1987,0
Morocco,1988,0
Morocco,1989,0
Morocco,1990,0
Morocco,1991,0.006
Morocco,1992,0.013000000000000001
Morocco,1993,0.019
Morocco,1994,0.026000000000000002
Morocco,1995,0.032
Morocco,1996,0.038
Morocco,1997,0.045
Morocco,1998,0.051
Morocco,1999,0.057999999999999996
Morocco,2000,0.066
Morocco,2001,0.073
Morocco,2002,0.08
Morocco,2003,0.08800000000000001
Morocco,2004,0.095
Morocco,2005,0.102
Morocco,2006,0.11
Morocco,2007,0.096
Morocco,2008,0.096
Morocco,2009,0.096
Mozambique,1961,0
Mozambique,1962,0
Mozambique,1963,0
Mozambique,1964,0
Mozambique,1965,0
Mozambique,1966,0
Mozambique,1967,0
Mozambique,1968,0
Mozambique,1969,0
Mozambique,1970,0
Mozambique,1971,0
Mozambique,1972,0
Mozambique,1973,0
Mozambique,1974,0
Mozambique,1975,0
Mozambique,1976,0
Mozambique,1977,0
Mozambique,1978,0
Mozambique,1979,0
Mozambique,1980,0
Mozambique,1981,0
Mozambique,1982,0
Mozambique,1983,0
Mozambique,1984,0
Mozambique,1985,0
Mozambique,1986,0
Mozambique,1987,0
Mozambique,1988,0
Mozambique,1989,0
Mozambique,1990,0
Mozambique,1991,0
Mozambique,1992,0
Mozambique,1993,0
Mozambique,1994,0
Mozambique,1995,0
Mozambique,1996,0
Mozambique,1997,0
Mozambique,1998,0
Mozambique,1999,0
Mozambique,2000,0
Mozambique,2001,0
Mozambique,2002,0
Mozambique,2003,0
Mozambique,2004,0
Mozambique,2005,0
Mozambique,2006,0
Mozambique,2007,0
Mozambique,2008,0
Mozambique,2009,0
Myanmar,1961,0
Myanmar,1962,0
Myanmar,1963,0
Myanmar,1964,0
Myanmar,1965,0
Myanmar,1966,0
Myanmar,1967,0
Myanmar,1968,0
Myanmar,1969,0
Myanmar,1970,0
Myanmar,1971,0
Myanmar,1972,0
Myanmar,1973,0
Myanmar,1974,0
Myanmar,1975,0
Myanmar,1976,0
Myanmar,1977,0
Myanmar,1978,0
Myanmar,1979,0
Myanmar,1980,0
Myanmar,1981,0
Myanmar,1982,0
Myanmar,1983,0
Myanmar,1984,0
Myanmar,1985,0
Myanmar,1986,0
Myanmar,1987,0
Myanmar,1988,0
Myanmar,1989,0
Myanmar,1990,0
Myanmar,1991,0
Myanmar,1992,0
Myanmar,1993,0
Myanmar,1994,0
Myanmar,1995,0
Myanmar,1996,0
Myanmar,1997,0
Myanmar,1998,0
Myanmar,1999,0
Myanmar,2000,0
Myanmar,2001,0
Myanmar,2002,0
Myanmar,2003,0
Myanmar,2004,0
Myanmar,2005,0
Myanmar,2006,0
Myanmar,2007,0
Myanmar,2008,0
Myanmar,2009,0
Namibia,1961,0
Namibia,1962,0
Namibia,1963,0
Namibia,1964,0
Namibia,1965,0
Namibia,1966,0
Namibia,1967,0
Namibia,1968,0
Namibia,1969,0
Namibia,1970,0
Namibia,1971,0
Namibia,1972,0
Namibia,1973,0
Namibia,1974,0
Namibia,1975,0
Namibia,1976,0
Namibia,1977,0
Namibia,1978,0
Namibia,1979,0
Namibia,1980,0
Namibia,1981,0
Namibia,1982,0
Namibia,1983,0
Namibia,1984,0
Namibia,1985,0
Namibia,1986,0
Namibia,1987,0
Namibia,1988,0
Namibia,1989,0
Namibia,1990,0
Namibia,1991,0
Namibia,1992,0
Namibia,1993,0
Namibia,1994,0
Namibia,1995,0
Namibia,1996,0
Namibia,1997,0
Namibia,1998,0
Namibia,1999,0
Namibia,2000,0
Namibia,2001,0
Namibia,2002,0
Namibia,2003,0
Namibia,2004,0
Namibia,2005,0
Namibia,2006,0
Namibia,2007,0
Namibia,2008,0
Namibia,2009,0
Nepal,1961,0
Nepal,1962,0
Nepal,1963,0
Nepal,1964,0
Nepal,1965,0
Nepal,1966,0
Nepal,1967,0
Nepal,1968,0
Nepal,1969,0
Nepal,1970,0
Nepal,1971,0
Nepal,1972,0
Nepal,1973,0
Nepal,1974,0
Nepal,1975,0
Nepal,1976,0
Nepal,1977,0
Nepal,1978,0
Nepal,1979,0
Nepal,1980,0
Nepal,1981,0
Nepal,1982,0
Nepal,1983,0
Nepal,1984,0
Nepal,1985,0
Nepal,1986,0
Nepal,1987,0
Nepal,1988,0
Nepal,1989,0
Nepal,1990,0
Nepal,1991,0
Nepal,1992,0
Nepal,1993,0
Nepal,1994,0
Nepal,1995,0
Nepal,1996,0
Nepal,1997,0
Nepal,1998,0
Nepal,1999,0
Nepal,2000,0
Nepal,2001,0
Nepal,2002,0
Nepal,2003,0
Nepal,2004,0
Nepal,2005,0
Nepal,2006,0
Nepal,2007,0
Nepal,2008,0
Nepal,2009,0
Netherlands,1961,0
Netherlands,1962,0.024
Netherlands,1963,0.049
Netherlands,1964,0.073
Netherlands,1965,0.098
Netherlands,1966,0.122
Netherlands,1967,0.147
Netherlands,1968,0.171
Netherlands,1969,0.196
Netherlands,1970,0.22
Netherlands,1971,0.245
Netherlands,1972,0.26899999999999996
Netherlands,1973,0.294
Netherlands,1974,0.318
Netherlands,1975,0.34299999999999997
Netherlands,1976,0.36700000000000005
Netherlands,1977,0.392
Netherlands,1978,0.41600000000000004
Netherlands,1979,0.441
Netherlands,1980,0.465
Netherlands,1981,0.49
Netherlands,1982,0.514
Netherlands,1983,0.539
Netherlands,1984,0.563
Netherlands,1985,0.588
Netherlands,1986,0.612
Netherlands,1987,0.637
Netherlands,1988,0.6609999999999999
Netherlands,1989,0.6859999999999999
Netherlands,1990,0.71
Netherlands,1991,0.71
Netherlands,1992,0.71
Netherlands,1993,0.71
Netherlands,1994,0.71
Netherlands,1995,0.71
Netherlands,1996,0.71
Netherlands,1997,0.71
Netherlands,1998,0.71
Netherlands,1999,0.71
Netherlands,2000,0.701
Netherlands,2001,0.693
Netherlands,2002,0.684
Netherlands,2003,0.6759999999999999
Netherlands,2004,0.667
Netherlands,2005,0.659
Netherlands,2006,0.65
Netherlands,2007,0.65
Netherlands,2008,0.65
Netherlands,2009,0.65
New Zealand,1961,0
New Zealand,1962,0.002
New Zealand,1963,0.003
New Zealand,1964,0.005
New Zealand,1965,0.006
New Zealand,1966,0.008
New Zealand,1967,0.01
New Zealand,1968,0.011000000000000001
New Zealand,1969,0.013000000000000001
New Zealand,1970,0.013999999999999999
New Zealand,1971,0.016
New Zealand,1972,0.018000000000000002
New Zealand,1973,0.019
New Zealand,1974,0.021
New Zealand,1975,0.023
New Zealand,1976,0.024
New Zealand,1977,0.026000000000000002
New Zealand,1978,0.027000000000000003
New Zealand,1979,0.028999999999999998
New Zealand,1980,0.031
New Zealand,1981,0.032
New Zealand,1982,0.034
New Zealand,1983,0.035
New Zealand,1984,0.037000000000000005
New Zealand,1985,0.039
New Zealand,1986,0.04
New Zealand,1987,0.042
New Zealand,1988,0.043
New Zealand,1989,0.045
New Zealand,1990,0.045
New Zealand,1991,0.048
New Zealand,1992,0.05
New Zealand,1993,0.053
New Zealand,1994,0.055
New Zealand,1995,0.057999999999999996
New Zealand,1996,0.06
New Zealand,1997,0.063
New Zealand,1998,0.065
New Zealand,1999,0.068
New Zealand,2000,0.07
New Zealand,2001,0.07200000000000001
New Zealand,2002,0.075
New Zealand,2003,0.077
New Zealand,2004,0.08
New Zealand,2005,0.08199999999999999
New Zealand,2006,0.085
New Zealand,2007,0.085
New Zealand,2008,0.085
New Zealand,2009,0.085
Nicaragua,1961,0
Nicaragua,1962,0
Nicaragua,1963,0
Nicaragua,1964,0
Nicaragua,1965,0
Nicaragua,1966,0
Nicaragua,1967,0
Nicaragua,1968,0
Nicaragua,1969,0
Nicaragua,1970,0
Nicaragua,1971,0
Nicaragua,1972,0
Nicaragua,1973,0
Nicaragua,1974,0
Nicaragua,1975,0
Nicaragua,1976,0
Nicaragua,1977,0
Nicaragua,1978,0
Nicaragua,1979,0
Nicaragua,1980,0
Nicaragua,1981,0
Nicaragua,1982,0
Nicaragua,1983,0
Nicaragua,1984,0
Nicaragua,1985,0
Nicaragua,1986,0
Nicaragua,1987,0
Nicaragua,1988,0
Nicaragua,1989,0
Nicaragua,1990,0
Nicaragua,1991,0
Nicaragua,1992,0
Nicaragua,1993,0
Nicaragua,1994,0
Nicaragua,1995,0
Nicaragua,1996,0
Nicaragua,1997,0
Nicaragua,1998,0
Nicaragua,1999,0
Nicaragua,2000,0
Nicaragua,2001,0
Nicaragua,2002,0
Nicaragua,2003,0
Nicaragua,2004,0
Nicaragua,2005,0
Nicaragua,2006,0
Nicaragua,2007,0
Nicaragua,2008,0
Nicaragua,2009,0
Niger,1961,0
Niger,1962,0
Niger,1963,0
Niger,1964,0
Niger,1965,0
Niger,1966,0
Niger,1967,0
Niger,1968,0
Niger,1969,0
Niger,1970,0
Niger,1971,0
Niger,1972,0
Niger,1973,0
Niger,1974,0
Niger,1975,0
Niger,1976,0
Niger,1977,0
Niger,1978,0
Niger,1979,0
Niger,1980,0
Niger,1981,0
Niger,1982,0
Niger,1983,0
Niger,1984,0
Niger,1985,0
Niger,1986,0
Niger,1987,0
Niger,1988,0
Niger,1989,0
Niger,1990,0
Niger,1991,0
Niger,1992,0
Niger,1993,0
Niger,1994,0
Niger,1995,0
Niger,1996,0
Niger,1997,0
Niger,1998,0
Niger,1999,0
Niger,2000,0
Niger,2001,0
Niger,2002,0
Niger,2003,0
Niger,2004,0
Niger,2005,0
Niger,2006,0
Niger,2007,0
Niger,2008,0
Niger,2009,0
Nigeria,1961,0
Nigeria,1962,0
Nigeria,1963,0
Nigeria,1964,0
Nigeria,1965,0
Nigeria,1966,0
Nigeria,1967,0
Nigeria,1968,0
Nigeria,1969,0
Nigeria,1970,0
Nigeria,1971,0
Nigeria,1972,0
Nigeria,1973,0
Nigeria,1974,0
Nigeria,1975,0
Nigeria,1976,0
Nigeria,1977,0
Nigeria,1978,0
Nigeria,1979,0
Nigeria,1980,0
Nigeria,1981,0
Nigeria,1982,0
Nigeria,1983,0
Nigeria,1984,0
Nigeria,1985,0
Nigeria,1986,0
Nigeria,1987,0
Nigeria,1988,0
Nigeria,1989,0
Nigeria,1990,0
Nigeria,1991,0
Nigeria,1992,0
Nigeria,1993,0
Nigeria,1994,0
Nigeria,1995,0
Nigeria,1996,0
Nigeria,1997,0
Nigeria,1998,0
Nigeria,1999,0
Nigeria,2000,0
Nigeria,2001,0
Nigeria,2002,0
Nigeria,2003,0
Nigeria,2004,0
Nigeria,2005,0
Nigeria,2006,0
Nigeria,2007,0
Nigeria,2008,0
Nigeria,2009,0
Norway,1961,0
Norway,1962,0.003
Norway,1963,0.006999999999999999
Norway,1964,0.01
Norway,1965,0.013999999999999999
Norway,1966,0.017
Norway,1967,0.02
Norway,1968,0.024
Norway,1969,0.027000000000000003
Norway,1970,0.03
Norway,1971,0.034
Norway,1972,0.037000000000000005
Norway,1973,0.040999999999999995
Norway,1974,0.044000000000000004
Norway,1975,0.047
Norway,1976,0.051
Norway,1977,0.054000000000000006
Norway,1978,0.057
Norway,1979,0.061
Norway,1980,0.064
Norway,1981,0.068
Norway,1982,0.071
Norway,1983,0.07400000000000001
Norway,1984,0.078
Norway,1985,0.081
Norway,1986,0.084
Norway,1987,0.08800000000000001
Norway,1988,0.091
Norway,1989,0.095
Norway,1990,0.098
Norway,1991,0.10300000000000001
Norway,1992,0.107
Norway,1993,0.11199999999999999
Norway,1994,0.11699999999999999
Norway,1995,0.121
Norway,1996,0.126
Norway,1997,0.131
Norway,1998,0.135
Norway,1999,0.14
Norway,2000,0.133
Norway,2001,0.126
Norway,2002,0.11900000000000001
Norway,2003,0.111
Norway,2004,0.10400000000000001
Norway,2005,0.09699999999999999
Norway,2006,0.09
Norway,2007,0.09
Norway,2008,0.09
Norway,2009,0.09
Occupied Palestinian Territory,1961,0
Occupied Palestinian Territory,1962,0
Occupied Palestinian Territory,1963,0
Occupied Palestinian Territory,1964,0
Occupied Palestinian Territory,1965,0
Occupied Palestinian Territory,1966,0
Occupied Palestinian Territory,1967,0
Occupied Palestinian Territory,1968,0
Occupied Palestinian Territory,1969,0
Occupied Palestinian Territory,1970,0
Occupied Palestinian Territory,1971,0
Occupied Palestinian Territory,1972,0
Occupied Palestinian Territory,1973,0
Occupied Palestinian Territory,1974,0
Occupied Palestinian Territory,1975,0
Occupied Palestinian Territory,1976,0
Occupied Palestinian Territory,1977,0
Occupied Palestinian Territory,1978,0
Occupied Palestinian Territory,1979,0
Occupied Palestinian Territory,1980,0
Occupied Palestinian Territory,1981,0
Occupied Palestinian Territory,1982,0
Occupied Palestinian Territory,1983,0
Occupied Palestinian Territory,1984,0
Occupied Palestinian Territory,1985,0
Occupied Palestinian Territory,1986,0
Occupied Palestinian Territory,1987,0
Occupied Palestinian Territory,1988,0
Occupied Palestinian Territory,1989,0
Occupied Palestinian Territory,1990,0
Occupied Palestinian Territory,1991,0
Occupied Palestinian Territory,1992,0
Occupied Palestinian Territory,1993,0
Occupied Palestinian Territory,1994,0
Occupied Palestinian Territory,1995,0
Occupied Palestinian Territory,1996,0
Occupied Palestinian Territory,1997,0
Occupied Palestinian Territory,1998,0
Occupied Palestinian Territory,1999,0
Occupied Palestinian Territory,2000,0
Occupied Palestinian Territory,2001,0
Occupied Palestinian Territory,2002,0
Occupied Palestinian Territory,2003,0
Occupied Palestinian Territory,2004,0
Occupied Palestinian Territory,2005,0
Occupied Palestinian Territory,2006,0
Occupied Palestinian Territory,2007,0
Occupied Palestinian Territory,2008,0
Occupied Palestinian Territory,2009,0
Oman,1961,0
Oman,1962,0
Oman,1963,0
Oman,1964,0
Oman,1965,0
Oman,1966,0
Oman,1967,0
Oman,1968,0
Oman,1969,0
Oman,1970,0
Oman,1971,0
Oman,1972,0
Oman,1973,0
Oman,1974,0
Oman,1975,0
Oman,1976,0
Oman,1977,0
Oman,1978,0
Oman,1979,0
Oman,1980,0
Oman,1981,0
Oman,1982,0
Oman,1983,0
Oman,1984,0
Oman,1985,0
Oman,1986,0
Oman,1987,0
Oman,1988,0
Oman,1989,0
Oman,1990,0
Oman,1991,0
Oman,1992,0
Oman,1993,0
Oman,1994,0
Oman,1995,0
Oman,1996,0
Oman,1997,0
Oman,1998,0
Oman,1999,0
Oman,2000,0
Oman,2001,0
Oman,2002,0
Oman,2003,0
Oman,2004,0
Oman,2005,0
Oman,2006,0
Oman,2007,0
Oman,2008,0
Oman,2009,0
Pakistan,1961,0
Pakistan,1962,0.002
Pakistan,1963,0.004
Pakistan,1964,0.005
Pakistan,1965,0.006999999999999999
Pakistan,1966,0.009000000000000001
Pakistan,1967,0.011000000000000001
Pakistan,1968,0.013000000000000001
Pakistan,1969,0.013999999999999999
Pakistan,1970,0.016
Pakistan,1971,0.018000000000000002
Pakistan,1972,0.02
Pakistan,1973,0.021
Pakistan,1974,0.023
Pakistan,1975,0.025
Pakistan,1976,0.027000000000000003
Pakistan,1977,0.028999999999999998
Pakistan,1978,0.03
Pakistan,1979,0.032
Pakistan,1980,0.034
Pakistan,1981,0.036000000000000004
Pakistan,1982,0.038
Pakistan,1983,0.039
Pakistan,1984,0.040999999999999995
Pakistan,1985,0.043
Pakistan,1986,0.045
Pakistan,1987,0.046
Pakistan,1988,0.048
Pakistan,1989,0.05
Pakistan,1990,0.052000000000000005
Pakistan,1991,0.053
Pakistan,1992,0.055
Pakistan,1993,0.057
Pakistan,1994,0.057999999999999996
Pakistan,1995,0.06
Pakistan,1996,0.062
Pakistan,1997,0.063
Pakistan,1998,0.065
Pakistan,1999,0.068
Pakistan,2000,0.07
Pakistan,2001,0.073
Pakistan,2002,0.075
Pakistan,2003,0.078
Pakistan,2004,0.08
Pakistan,2005,0.083
